catalogNumber,createdBy,placeName,flagNotes,createdOn,associatedMedia,locationLat,locationLon,fromDate,rank,scientificName,commonName,higherClassificationId,state,observedInMonth
16691017,Avigat,"GoodEarth Palmgrove, Bengaluru, Karnataka 560060",,09/09/2021,/9aaa3102-b4b8-4f1d-b223-1e013b8d9b67/cbd2e01949274811ab52857cd4f0e744.JPG,12.8901086,77.4413724,05/09/2021,species,Danaus chrysippus Linnaeus 1758,Plain Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Danaus#rank:genus#taxonID:160500 | name:Anosia#rank:subgenus#taxonID:279925 | name:Danaus chrysippus Linnaeus 1758#rank:species#taxonID:160505,,September
16690884,Avigat,"No. 28/4, House List No. 140, Doddakallasandra, Uttarahalli Hobli, Off Kanakapura Main Road, Anjanadri Layout, Konanakunte, Bengaluru, Karnataka 560062",,09/09/2021,/aa0661ac-1ef8-43cc-8ef8-6de79b54ba95/8d275226cd8f4dbdabec7ff660c7d7a4.JPG,12.8832798,77.5604712,05/09/2021,species,Euthalia aconthea Cramer 1779,Common Baron:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Euthalia#rank:genus#taxonID:160326 | name:Euthalia aconthea Cramer 1779#rank:species#taxonID:160349,,September
16690852,Avigat,"GoodEarth Malhar Footprints, Kambipura, Kengeri, Bengaluru, Karnataka 560074",,09/09/2021,/09355fd5-0e73-4e89-9741-453c4dc0ddb6/a248d5d2bc254787bf4473b7c0abe57a.JPG,12.8845864,77.4648058,27/08/2021,species,Colotis danae (Fabricius 1775),Crimson Tip:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Colotis#rank:genus#taxonID:71844 | name:Colotis danae (Fabricius 1775)#rank:species#taxonID:71852,,August
16690825,KANUPRIYA SINGH,"Bhopal, Madhya Pradesh",,09/09/2021,/7746c669-1864-45e6-8d34-9acdf2f79a19/a9a1d9ba5e5d49fbbde9d85d768618b3.jpg,23.2599333,77.412615,01/09/2021,species,Eurema hecabe (Linnaeus 1758),Common Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema hecabe (Linnaeus 1758)#rank:species#taxonID:160677,MADHYA PRADESH,September
16690763,Avigat,"VFM7+QF5, Bengaluru, Karnataka 560060",,09/09/2021,/8faa9892-5fb2-4c76-8a90-f983049d5d88/286d114e321b4d9c9c9fcd243d5df614.JPG,12.8843815,77.4637208,26/08/2021,species,Junonia lemonias Linnaeus 1758,Lemon pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia lemonias Linnaeus 1758#rank:species#taxonID:160315,,August
16690733,Avigat,"VFM7+QF5, Bengaluru, Karnataka 560060",,09/09/2021,/e6a22a75-7bf8-427d-8a2a-59cf7473e26b/702e94a9cb3d481a889ab18c7b8e9158.JPG,12.8843815,77.4637208,26/08/2021,species,Junonia lemonias Linnaeus 1758,Lemon pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia lemonias Linnaeus 1758#rank:species#taxonID:160315,,August
16690709,Avigat,"VFM7+QF5, Bengaluru, Karnataka 560060",,09/09/2021,/30bfbefc-b57d-46bf-a781-c8baf102d0a9/972c411185334dfa9b5f94e73e8c3013.JPG,12.8843815,77.4637208,26/08/2021,species,Junonia iphita Cramer 1782,Chocolate Pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia iphita Cramer 1782#rank:species#taxonID:160303,,August
16690696,Rajasekhar K,"Hyderabad, Telangana",,09/09/2021,/304c647c-5e6d-4d27-b563-182f81d33743/1adbbb1fb7a64e36b03519c0a860f564.jpg,17.385044,78.486671,21/11/2020,species,Danaus chrysippus Linnaeus 1758,Plain Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Danaus#rank:genus#taxonID:160500 | name:Anosia#rank:subgenus#taxonID:279925 | name:Danaus chrysippus Linnaeus 1758#rank:species#taxonID:160505,ANDHRA PRADESH,November
16690684,Avigat,"VFM7+QF5, Bengaluru, Karnataka 560060",,09/09/2021,/aec1316c-1676-4863-94ac-d4a74325874d/fca03fea33944641b94334f7440dbc5f.JPG,12.8843815,77.4637208,26/08/2021,species,Talicada nyseus (Guérin-Méneville (1843)),Red Pierrot:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Talicada#rank:genus#taxonID:72191 | name:Talicada nyseus (Guérin-Méneville (1843))#rank:species#taxonID:72193,,August
16690673,Rajasekhar K,"Hyderabad, Telangana",,09/09/2021,/de4bd492-26fd-4d4d-bfa8-88a34d8ef689/c09cd0ff62d64b2a8e5d2cdd714c46f7.jpg,17.385044,78.486671,05/06/2020,species,Catopsilia pomona (Fabricius 1775),Lemon Emigrant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pomona (Fabricius 1775)#rank:species#taxonID:71785,ANDHRA PRADESH,June
16690652,Avigat,"Mavalli, Bengaluru, Karnataka 560004",,09/09/2021,/3876169e-9878-4bf4-a9b0-7feed97627db/5f4bf4002ecb4c5682b786a97942104b.jpg,12.9507432,77.5847773,04/09/2021,species,Junonia lemonias Linnaeus 1758,Lemon pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia lemonias Linnaeus 1758#rank:species#taxonID:160315,KARNATAKA,September
16690628,Avigat,"9th Cross Rd, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078",,09/09/2021,/ab1845d7-0252-47ee-b1be-8daf156cb3ea/831996d7d08242c994b956770a1e2f51.JPG,12.8873493,77.5781466,03/09/2021,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,,September
16690600,Avigat,"9th Cross Rd, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078",,09/09/2021,/ac2e0ff4-7934-43f9-9959-0c0a86d8c92d/837498ceef0740509e0a5627ec75e4fd.jpeg,12.8873493,77.5781466,03/09/2021,species,Jamides celeno (Cramer (1775)),Common Cerulean:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Jamides#rank:genus#taxonID:72059 | name:Jamides celeno (Cramer (1775))#rank:species#taxonID:72073,,September
16690579,Avigat,"Good Earth Malhar Ave, Kambipura, Karnataka 560060",,09/09/2021,/0bc5c25a-51eb-439e-94d0-be585f86a77d/df722ee2d4d04190bf62bc2786f89dec.jpg,12.8855923,77.4644682,03/09/2021,species,Tirumala septentrionis,Dark Blue Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Tirumala#rank:genus#taxonID:71479 | name:Tirumala septentrionis#rank:species#taxonID:188747,,September
16690555,Rajasekhar K,"40-60/1, Vasanth Vihar Colony, Parisrama Nagar, Moula Ali, Secunderabad, Telangana 500040, India",,09/09/2021,/a384b1dc-475a-4518-86fe-d7c93909cf85/f9dd546277344f5499bffe4976407e56.jpg,17.4614,78.5614,25/07/2021,species,Euthalia aconthea Cramer 1779,Common Baron:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Euthalia#rank:genus#taxonID:160326 | name:Euthalia aconthea Cramer 1779#rank:species#taxonID:160349,,July
16690331,NAGABHUSHAN JYOTHI,"9P3R+33V, Malebennur, Karnataka 577530, India",,09/09/2021,/fbd52b2f-d4a7-4d12-aa16-1ba1e307c59c/74788736960343219de65eb5cd03359d.jpg,14.3525,75.7402,04/09/2021,species,Udaspes folus Cramer 1775,Grass Demon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Udaspes#rank:genus#taxonID:72579 | name:Udaspes folus Cramer 1775#rank:species#taxonID:72581,,September
16690080,Revathy.S,"Chungamvely, Aluva, Kerala",,09/09/2021,/9adc6f18-c34a-49fb-a7e2-825603d53c5a/1c06962ee40b4a1684c048986f6a83e7.jpg,10.0877665,76.3746076,06/09/2021,species,Talicada nyseus (Guérin-Méneville (1843)),Red Pierrot:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Talicada#rank:genus#taxonID:72191 | name:Talicada nyseus (Guérin-Méneville (1843))#rank:species#taxonID:72193,KERALA,September
16689931,Elavarasan M,"5, Kannankurichi Main Rd, Ramanathapuram, Salem, Tamil Nadu 636009, India",,09/09/2021,/45dfce05-9ccd-4dd4-8f75-f5bdab42b918/87ff11bc416449d0acf612cfc0029822.jpg,11.6859,78.1758,08/09/2021,species,Eurema blanda (Boisduval 1836),Three Spot Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema blanda (Boisduval 1836)#rank:species#taxonID:160668,TAMILNADU,September
16689917,Elavarasan M,"5, Kannankurichi Main Rd, Ramanathapuram, Salem, Tamil Nadu 636009, India",,09/09/2021,/381d5a6a-1065-47f8-83a3-a37cebd656db/72668e370e1542e69fe16afc7c721fb4.jpg,11.686,78.1753,08/09/2021,species,Junonia lemonias Linnaeus 1758,Lemon pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia lemonias Linnaeus 1758#rank:species#taxonID:160315,,September
16689903,Elavarasan M,"5, Kannankurichi Main Rd, Ramanathapuram, Salem, Tamil Nadu 636009, India",,09/09/2021,/e03d71e5-6355-4967-b033-f5345f9d78ab/0e79012224474dbab90fdd29dd3b3cd3.jpg,11.686,78.1753,08/09/2021,species,Ariadne merione Cramer 1779,Common Castor:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ariadne#rank:genus#taxonID:160508 | name:Ariadne merione Cramer 1779#rank:species#taxonID:160510,,September
16689889,Elavarasan M,"5, Kannankurichi Main Rd, Ramanathapuram, Salem, Tamil Nadu 636009, India",,09/09/2021,/6e7f9da2-4999-43d0-a8c6-99904b6312c9/0b44265163cc4741b8e75b3f397924ab.jpg,11.6861,78.1758,08/09/2021,species,Eurema blanda (Boisduval 1836),Three Spot Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema blanda (Boisduval 1836)#rank:species#taxonID:160668,TAMILNADU,September
16689875,Elavarasan M,"76, 3rd E St, Ramanathapuram, Kannankurichi, Tamil Nadu 636008, India",,09/09/2021,/2686503f-510d-4405-bead-3169748031b9/7c69d1ebca5047be946385ec740a6608.jpg,11.6859,78.1759,08/09/2021,species,Eurema blanda (Boisduval 1836),Three Spot Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema blanda (Boisduval 1836)#rank:species#taxonID:160668,TAMILNADU,September
16689861,Elavarasan M,"76, 3rd E St, Ramanathapuram, Kannankurichi, Tamil Nadu 636008, India",,09/09/2021,/d7e4a4ba-f248-4aeb-9f16-7e4c7d7344ce/4fbb0d4c521a4e3fbd9216ebd245b32d.jpg,11.6859,78.1761,08/09/2021,species,Zizula hylax (Fabricius 1775),Tiny Grass Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Zizula#rank:genus#taxonID:447350 | name:Zizula hylax (Fabricius 1775)#rank:species#taxonID:447349,TAMILNADU,September
16689736,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/060939ff-f995-44db-88f1-19612c72ef40/4ebb654fabca4db887ca112b6beae20d.JPG,11.7444809,78.1690862,04/09/2021,species,Polyura athamas Drury 1773,Indian Nawab:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Polyura#rank:genus#taxonID:279923 | name:Polyura athamas Drury 1773#rank:species#taxonID:160215,,September
16689722,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/5e42e9dc-d739-4f82-8cc1-c841f11b9f97/ba5e59968ca64689a9af9ae77e9af0a4.JPG,11.7444809,78.1690862,04/09/2021,species,Cepora nerissa (Fabricius 1775),Common Gull:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Cepora#rank:genus#taxonID:71820 | name:Cepora nerissa (Fabricius 1775)#rank:species#taxonID:71825,,September
16689714,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/ef3c289a-7111-48f8-ba10-2cc82ec71fe3/0a59528cead3400d8f267f1139bd24ce.JPG,11.7444809,78.1690862,04/09/2021,species,Borbo cinnara Wallace 1866,Rice Swift:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Borbo#rank:genus#taxonID:263862 | name:Borbo cinnara Wallace 1866#rank:species#taxonID:263829,,September
16689700,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/6d7fee64-4de2-4a89-a197-28c010b18463/fcbd7d4e707348f19e16a5d5915332c0.JPG,11.7444809,78.1690862,04/09/2021,species,Tirumala septentrionis,Dark Blue Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Tirumala#rank:genus#taxonID:71479 | name:Tirumala septentrionis#rank:species#taxonID:188747,,September
16689686,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/4a81a2f4-f5e8-4fa9-b206-639f4df49786/9e85b5537fe949bbb6cc9e5002fc8a97.JPG,11.7444809,78.1690862,04/09/2021,species,Mycalesis anaxias Hewitson 1862,Bushbrown:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Mycalesis#rank:genus#taxonID:71006 | name:Mycalesis anaxias Hewitson 1862#rank:species#taxonID:71023,,September
16689672,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/067b0ac3-a912-47db-87b7-066da8a7283f/6114edb5134341ce81d3f9a4d78a7af0.JPG,11.7444809,78.1690862,04/09/2021,species,Ypthima baldus Fabricius 1775,Common Five Ring:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ypthima#rank:genus#taxonID:71402 | name:Ypthima baldus Fabricius 1775#rank:species#taxonID:71434,,September
16689658,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/65b52c20-8329-401f-8f61-2f52f666fc60/6bf68cb6fa5e43f6884b52e9205628d8.JPG,11.7444809,78.1690862,04/09/2021,species,Telicota ancilla Herrich-Schäffer 1869,Dark Palm Dart:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Telicota#rank:genus#taxonID:72534 | name:Telicota ancilla Herrich-Schäffer 1869#rank:species#taxonID:263818,,September
16689644,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/0f481518-1acb-4d95-999e-50d5cf8067eb/81eaa8c4103b4cf0b539bff4fc98d18a.JPG,11.7444809,78.1690862,04/09/2021,species,Acytolepis puspa (Horsfield 1828),Common Hedge Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Acytolepis#rank:genus#taxonID:263700 | name:Acytolepis puspa (Horsfield 1828)#rank:species#taxonID:263701,,September
16689630,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/e539c39e-98b0-4463-a7c0-53b7b4ade37c/cd501181af5a4a04aae82db4cff83c21.JPG,11.7444809,78.1690862,04/09/2021,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,,September
16689616,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/9fbc4c0e-2c05-4a25-ba03-60ae6d234748/8dc15a42206d41ebb5d55db5393b23cc.JPG,11.7444809,78.1690862,04/09/2021,species,Neptis jumbah Moore 1857,Chestnut-streaked Sailer:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Neptis#rank:genus#taxonID:160397 | name:Neptis jumbah Moore 1857#rank:species#taxonID:160444,,September
16689602,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/e89fbbff-07a9-4cd1-9465-fc3669286205/457287fc65514d0cab768fcec3fdc44d.JPG,11.7444809,78.1690862,04/09/2021,species,Chilades lajus,Lime Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Chilades#rank:genus#taxonID:188851 | name:Chilades lajus#rank:species#taxonID:188853,,September
16689588,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/ba4d8346-435b-4168-9018-b425ed0e4e28/646915e3b10c4eddb6f99c80c3386e73.JPG,11.7444809,78.1690862,04/09/2021,species,Phalanta phalantha Drury 1773,Common Leopard:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Phalanta#rank:genus#taxonID:160193 | name:Phalanta phalantha Drury 1773#rank:species#taxonID:160195,,September
16689574,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/0f47b62e-7d44-4b8d-a4fa-cee26a130b88/5a202a86a94a4d30b1226c01d8b246e3.JPG,11.7444809,78.1690862,04/09/2021,species,Euploea core Cramer 1780,Common Crow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Euploea#rank:genus#taxonID:160546 | name:Euploea core Cramer 1780#rank:species#taxonID:160566,,September
16689560,Elavarasan M,"P5V9+QJW, Kurumbampatti, Tamil Nadu 636012",,09/09/2021,/52e52115-62f9-4931-b124-e034433bcda3/3ccb1e1944a9451bba2ab7ad275d2d2e.JPG,11.7444809,78.1690862,04/09/2021,species,Anthene lycaenina (Felder 1868),Pointed Ciliate Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Anthene#rank:genus#taxonID:263693 | name:Anthene lycaenina (Felder 1868)#rank:species#taxonID:423990,,September
